2.67405,2.97559,3.1551,3.36488,3.50512,3.55424,3.55408,3.53119,3.52176,3.54858,
3.322,3.16527,3.13431,3.12701,3.11964,3.10862,3.09491,3.08009,3.06547,3.05197,3.04012,3.03022,3.02234,3.01643,3.01236,3.00994,3.00901,3.00945,3.01124,3.01447,3.01936,3.02629,3.03577,3.04841,3.06487,3.08583,3.11188,3.14337,3.17994,3.21911,3.25075,3.23472,
3.76163,3.41529,3.28886,3.22491,3.18223,3.1487,3.12044,3.09621,3.07564,3.05858,3.04489,3.03435,3.02668,3.02152,3.01849,3.01723,3.01741,3.01881,3.02131,3.02499,3.03009,3.03705,3.04643,3.0589,3.07509,3.09553,3.12057,3.15034,3.18521,3.22785,3.29226,3.44454,
3.30923,3.44541,3.38095,3.30152,3.23566,3.18349,3.14193,3.10868,3.08229,3.06181,3.04649,3.03562,3.0285,3.02446,3.02285,3.02307,3.0246,3.02704,3.0302,3.03408,3.03896,3.04537,3.05401,3.06566,3.08104,3.10063,3.12451,3.15221,3.18272,3.21481,3.2459,3.25119,
4.02986,3.67617,3.48798,3.36458,3.27539,3.20768,3.15513,3.11426,3.08301,3.05989,3.04364,3.03312,3.02723,3.02497,3.02538,3.0276,3.03086,3.03457,3.03835,3.04215,3.0463,3.05145,3.05856,3.06869,3.08279,3.10145,3.12463,3.15125,3.17867,3.20276,3.22534,3.31431,
4.13406,3.74143,3.53024,3.39343,3.29363,3.21672,3.15662,3.11024,3.07561,3.05109,3.03507,3.02598,3.02234,3.0228,3.0261,3.03108,3.03668,3.04201,3.04648,3.04989,3.05262,3.05557,3.0601,3.06776,3.07996,3.09773,3.12131,3.1495,3.17792,3.19224,3.13837,2.7807,
3.76495,3.62524,3.4981,3.38527,3.28898,3.20895,3.14439,3.09446,3.0581,3.03377,3.01956,3.01339,3.01334,3.01777,3.02514,3.03394,3.04275,3.05031,3.05565,3.05832,3.0587,3.0581,3.05852,3.06227,3.07157,3.08821,3.11337,3.14752,3.19127,3.24992,3.35521,3.67013,
3.3005,3.49648,3.45165,3.36056,3.26808,3.18572,3.11751,3.06511,3.02853,3.00635,2.99601,2.99466,2.99986,3.0098,3.02274,3.03679,3.05007,3.06082,3.06748,3.06903,3.06578,3.0596,3.05359,3.05122,3.05582,3.07018,3.09644,3.13592,3.18972,3.26095,3.36243,3.5446,
3.94056,3.60853,3.45147,3.33723,3.23704,3.14833,3.07483,3.01993,2.98458,2.96706,2.96349,2.96937,2.98164,2.99883,3.01924,3.04039,3.0599,3.07544,3.0844,3.08455,3.07577,3.06094,3.04502,3.03322,3.0303,3.04025,3.06627,3.11002,3.17074,3.24173,3.28896,3.14584,
3.8532,3.5456,3.40847,3.29986,3.19452,3.09575,3.01353,2.95519,2.92281,2.91383,2.92149,2.93768,2.95851,2.98463,3.01499,3.04563,3.07371,3.09661,3.11014,3.109,3.09181,3.06335,3.03234,3.00631,2.99192,2.99425,3.01839,3.06713,3.14149,3.24626,3.40583,3.74979,
2.92664,3.3122,3.33696,3.2592,3.14543,3.0266,2.92834,2.86451,2.83762,2.84396,2.87097,2.90135,2.93009,2.96619,3.01045,3.05344,3.09271,3.12715,3.15053,3.1495,3.1191,3.06832,3.01466,2.96778,2.93682,2.92645,2.94589,2.99862,3.08184,3.19598,3.33831,3.4475,
3.54116,3.4396,3.36796,3.25455,3.10141,2.93689,2.80872,2.73689,2.7192,2.7534,2.81708,2.86664,2.89433,2.93957,3.00716,3.06497,3.11652,3.16876,3.21535,3.21934,3.16679,3.07617,2.99019,2.91333,2.86112,2.82883,2.8401,2.8996,2.99128,3.11752,3.30393,3.7019,
3.79839,3.53709,3.44074,3.28964,3.06877,2.81081,2.63276,2.55513,2.54888,2.63337,2.77729,2.85382,2.841,2.89061,3.01366,3.08275,3.13965,3.216,3.32275,3.34574,3.25256,3.07936,2.9566,2.83422,2.76549,2.68765,2.68609,2.76841,2.86615,2.9789,3.05799,3.05617,
3.11532,3.46961,3.56827,3.3945,3.07321,2.60482,2.35639,2.30199,2.28783,2.45392,2.80488,2.93034,2.72524,2.76821,3.07413,3.11272,3.14331,3.23286,3.51393,3.58828,3.41835,3.03213,2.92261,2.70148,2.67898,2.47018,2.44819,2.62182,2.726,2.87392,2.89297,2.46478,
3.19327,3.65778,3.96823,3.64687,3.22474,2.17888,1.88597,2.00862,1.84651,2.0896,3.05798,3.33743,2.36139,2.38288,3.40192,3.15067,3.08804,3.05818,3.91181,4.07513,3.80042,2.70819,3.00023,2.37012,2.77875,2.0659,2.01469,2.54465,2.54212,2.89781,3.17519,2.90999,
4.07609,4.03867,3.16667,4.02364,4.17525,3.88305,3.68559,3.35205,3.42829,2.26111,1.97327,2.21694,2.4818,2.25543,2.15207,2.01196,2.55214,2.67234,2.51044,2.7052,3.49971,3.22198,3.31969,3.00684,2.80105,2.44916,2.42312,2.74788,2.08838,2.34966,2.1323,2.20418,
4.16103,3.71961,3.50113,3.38519,3.31502,3.26548,3.22536,3.18949,3.1555,3.12228,3.0894,3.05673,3.02429,2.99215,2.96039,2.92903,2.89803,2.86731,2.83673,2.80613,2.77531,2.74405,2.71208,2.67902,2.64427,2.60681,2.5648,2.51471,2.44937,2.35318,2.18887,1.85378,
4.07466,3.73897,3.58629,3.58828,3.57794,3.50078,3.37783,3.21792,3.03452,2.79532,2.63135,2.56396,2.53694,2.50026,2.48003,2.49747,2.57439,2.64638,2.70894,2.80151,2.90782,2.93045,2.90497,2.82143,2.71265,2.59711,2.50618,2.42076,2.27751,2.1309,1.90673,1.55809,
4.00844,3.62046,3.44769,3.35883,3.30417,3.26369,3.22895,3.19633,3.16424,3.13207,3.09964,3.06701,3.03433,3.00175,2.96942,2.93737,2.90558,2.87396,2.84233,2.81047,2.77813,2.74499,2.71062,2.67441,2.63533,2.59164,2.54023,2.47535,2.38613,2.25128,2.02891,1.64219,
3.29402,3.38299,3.41352,3.43623,3.42842,3.37599,3.28535,3.16504,3.02483,2.87255,2.75106,2.67485,2.62873,2.5962,2.58148,2.59183,2.62944,2.67541,2.72367,2.77862,2.82765,2.84051,2.81804,2.76151,2.68387,2.59712,2.51139,2.41935,2.3024,2.1614,1.96257,1.64124,
3.25228,3.3061,3.31035,3.29827,3.27915,3.25613,3.23043,3.20262,3.17306,3.1421,3.11007,3.07734,3.04425,3.01112,2.97814,2.94543,2.91296,2.88061,2.84815,2.8153,2.78175,2.74714,2.711,2.67266,2.63101,2.5842,2.52911,2.46032,2.3685,2.23691,2.0333,1.68609,
2.71842,3.08545,3.24858,3.31471,3.32351,3.2894,3.22256,3.13203,3.0272,2.919,2.82549,2.75566,2.70694,2.67432,2.65786,2.65893,2.67614,2.70213,2.73172,2.76165,2.78365,2.78587,2.76519,2.72269,2.66418,2.59612,2.5229,2.44284,2.35135,2.24974,2.14089,2.04432,
2.69458,3.0413,3.18932,3.24474,3.25802,3.25125,3.23402,3.21065,3.1833,3.15319,3.1212,3.08801,3.05423,3.02031,2.9866,2.95325,2.92023,2.88736,2.85434,2.82082,2.78644,2.75082,2.71359,2.6742,2.63182,2.58506,2.53167,2.46833,2.39064,2.29457,2.18129,2.06885,
2.4942,2.99182,3.18064,3.25051,3.26153,3.23552,3.18344,3.11334,3.03294,2.95074,2.87625,2.81534,2.76903,2.73628,2.71669,2.7099,2.71406,2.72524,2.73942,2.75261,2.75944,2.75414,2.73416,2.69986,2.65405,2.60028,2.54126,2.47776,2.41042,2.34533,2.30692,2.39514,
2.48475,2.9752,3.16091,3.23333,3.25695,3.25684,3.24373,3.22267,3.19627,3.16616,3.13351,3.09929,3.06432,3.02929,2.99469,2.96072,2.92733,2.89425,2.86103,2.8272,2.79234,2.75612,2.71832,2.67874,2.63703,2.59253,2.54419,2.49067,2.43118,2.36941,2.32846,2.40801,
3.26656,3.20697,3.23166,3.24516,3.23656,3.20771,3.16236,3.10492,3.0405,2.97477,2.91341,2.86044,2.81756,2.78506,2.76274,2.7499,2.74497,2.74536,2.74809,2.74993,2.74734,2.73708,2.71746,2.68854,2.65186,2.60968,2.56411,2.5165,2.46725,2.41423,2.34632,2.22931,
3.2692,3.21386,3.24576,3.27073,3.27962,3.27541,3.26141,3.24001,3.21296,3.18167,3.14739,3.11129,3.07447,3.03786,3.00214,2.9676,2.93414,2.90127,2.86833,2.83461,2.79959,2.76298,2.72484,2.68541,2.645,2.60383,2.5619,2.51897,2.47401,2.42343,2.35513,2.23472,
3.36507,3.33785,3.29387,3.26191,3.23184,3.19642,3.15335,3.10348,3.04936,2.99442,2.94219,2.89542,2.85571,2.82367,2.79929,2.78198,2.77053,2.76314,2.75764,2.75167,2.74291,2.72939,2.71005,2.68496,2.65519,2.62248,2.58897,2.5569,2.52785,2.49801,2.43482,2.17579,
3.3782,3.36527,3.33755,3.3242,3.31538,3.30377,3.28647,3.26299,3.23389,3.20017,3.16309,3.12402,3.08439,3.04552,3.00839,2.97342,2.94034,2.90835,2.87639,2.84334,2.80841,2.77138,2.73264,2.69305,2.65375,2.61587,2.58062,2.54929,2.52245,2.49516,2.43391,2.17573,
3.85588,3.48547,3.34407,3.27676,3.23247,3.19276,3.15116,3.10628,3.05902,3.01136,2.9655,2.92335,2.88618,2.85463,2.82877,2.8082,2.79205,2.77903,2.76764,2.75622,2.74324,2.7275,2.70839,2.68607,2.66144,2.63608,2.6124,2.59426,2.58925,2.61512,2.71916,3.03902,
3.87833,3.53147,3.41496,3.37316,3.35392,3.33782,3.31772,3.29159,3.25942,3.22204,3.18078,3.13731,3.09355,3.05143,3.0125,2.97734,2.94543,2.91542,2.88552,2.85393,2.81934,2.7815,2.74126,2.70042,2.66106,2.62529,2.59543,2.57512,2.57135,2.60084,2.7096,3.03431,
3.57296,3.40407,3.3202,3.26858,3.22851,3.19097,3.15226,3.11145,3.0691,3.02648,2.9851,2.94629,2.91103,2.87988,2.85295,2.82999,2.81041,2.79331,2.77765,2.76232,2.74633,2.72896,2.70994,2.68949,2.6684,2.64801,2.63027,2.6185,2.61977,2.65408,2.78767,3.26113,
3.60363,3.46732,3.41765,3.39954,3.38932,3.37587,3.35501,3.32621,3.29014,3.24779,3.20067,3.15087,3.10105,3.05416,3.01281,2.978,2.94862,2.92235,2.89636,2.8675,2.83353,2.794,2.75049,2.70628,2.6648,2.62877,2.60068,2.5844,2.58699,2.62727,2.76934,3.25192,
3.03191,3.23764,3.26408,3.24883,3.22204,3.19036,3.15545,3.11815,3.07943,3.04037,3.00212,2.96568,2.93178,2.90089,2.87315,2.84841,2.82628,2.80615,2.78732,2.76907,2.75079,2.73209,2.7129,2.69354,2.67468,2.65726,2.64219,2.62967,2.61727,2.59374,2.51633,2.21783,
3.06889,3.31653,3.38879,3.41805,3.42794,3.42134,3.40024,3.3681,3.32717,3.27828,3.22324,3.16446,3.10562,3.05136,3.00659,2.97322,2.94871,2.92902,2.91005,2.88619,2.85328,2.81046,2.76043,2.70942,2.66309,2.62432,2.59413,2.57479,2.56496,2.55189,2.48855,2.20405,
3.31705,3.25049,3.24965,3.24062,3.22045,3.19298,3.16101,3.12628,3.09008,3.05346,3.01734,2.9825,2.94951,2.91875,2.89035,2.86422,2.84013,2.81768,2.7964,2.77585,2.75567,2.7357,2.71603,2.69707,2.67951,2.66416,2.65156,2.64074,2.62588,2.58728,2.46606,2.09386,
3.35538,3.34112,3.40292,3.45592,3.48304,3.48131,3.45649,3.41879,3.37213,3.31495,3.24953,3.17811,3.10562,3.03904,2.98898,2.95958,2.94397,2.93495,2.92862,2.91393,2.88292,2.83415,2.77134,2.70787,2.65382,2.61128,2.57673,2.55566,2.54617,2.52678,2.42894,2.07571,
2.9858,3.19762,3.24341,3.24355,3.22614,3.2001,3.16931,3.13589,3.10115,3.06603,3.03127,2.99746,2.96502,2.93425,2.90525,2.878,2.85234,2.82802,2.80475,2.78225,2.76034,2.739,2.71846,2.69921,2.68211,2.66831,2.65916,2.65583,2.65822,2.66344,2.66678,2.69156,
3.01152,3.28964,3.42585,3.51968,3.56698,3.56436,3.52563,3.47843,3.42761,3.35984,3.28182,3.19281,3.09973,3.01018,2.95071,2.93213,2.93264,2.9382,2.95555,2.95798,2.93032,2.87187,2.7829,2.69689,2.63303,2.59025,2.54586,2.52496,2.53726,2.58013,2.62471,2.66986,
3.42853,3.31079,3.28279,3.26404,3.24048,3.21195,3.18026,3.14682,3.11259,3.07824,3.04426,3.01103,2.97886,2.94796,2.9184,2.89018,2.86321,2.83732,2.81232,2.78805,2.76443,2.74151,2.71958,2.69921,2.6814,2.66779,2.66096,2.66517,2.68775,2.74148,2.84607,3.00558,
3.40105,3.38006,3.49119,3.62996,3.70084,3.68353,3.60323,3.54169,3.50004,3.41499,3.3251,3.21158,3.09029,2.95125,2.87155,2.88559,2.91626,2.92964,2.99741,3.03212,3.00852,2.94012,2.79149,2.66376,2.59117,2.57083,2.49148,2.46106,2.4978,2.63175,2.81992,2.97901,
3.41752,3.33423,3.31292,3.28935,3.25976,3.22698,3.19293,3.15852,3.12416,3.09007,3.05647,3.02354,2.99144,2.96031,2.9302,2.90111,2.87299,2.84571,2.81915,2.79319,2.7678,2.74303,2.71913,2.69663,2.67651,2.66048,2.6517,2.65616,2.68612,2.76864,2.97044,3.4847,
3.21263,3.33835,3.52888,3.80812,3.9229,3.86567,3.66205,3.58508,3.61588,3.47498,3.39201,3.23811,3.09861,2.83298,2.69864,2.82243,2.91717,2.86669,3.07232,3.16458,3.13151,3.08858,2.77918,2.57549,2.49706,2.61042,2.38819,2.32999,2.36113,2.62915,3.04419,3.42628,
2.90731,3.29567,3.34532,3.32067,3.28223,3.24326,3.20597,3.17018,3.13543,3.10142,3.06801,3.0352,3.00305,2.97163,2.94097,2.91108,2.88191,2.85338,2.82536,2.79778,2.77054,2.74367,2.71728,2.69168,2.6675,2.64592,2.62918,2.62165,2.63194,2.67653,2.78234,2.96277,
2.11111,3.23183,3.47786,4.15074,4.31696,4.19422,3.59424,3.52068,3.9034,3.47705,3.52983,3.25025,3.23307,2.58341,2.26759,2.78833,3.06328,2.54764,3.26058,3.42238,3.26435,3.50353,2.66116,2.36195,2.21115,2.98561,2.12085,2.1096,1.98757,2.47953,3.30141,2.68192,
4.07821,4.04258,3.17179,4.0293,4.18081,3.888,3.68954,3.35472,3.42951,2.26078,1.97131,2.2133,2.47643,2.24829,2.14309,2.00107,2.53926,2.65738,2.49331,2.68583,3.47803,3.19797,3.29341,2.97844,2.77088,2.41778,2.3914,2.71703,2.06002,2.32573,2.11481,2.19491,

4.22203,3.77094,3.5317,3.4086,3.34887,3.32327,3.31346,3.30736,3.29765,3.28098,3.25659,3.22467,3.18487,3.13646,3.07962,3.0157,2.94641,2.87364,2.80021,2.7294,2.66367,2.60414,2.55023,2.49941,2.44769,2.39067,2.32378,2.24248,2.14315,2.02138,1.8642,1.61746,
4.23998,3.80084,3.5619,3.42353,3.33196,3.26085,3.19791,3.13787,3.07905,3.02144,2.96578,2.91292,2.86347,2.81769,2.77548,2.73636,2.69951,2.66383,2.62801,2.59068,2.55051,2.50639,2.4575,2.40342,2.34399,2.27915,2.20859,2.1313,2.04468,1.94274,1.80993,1.58988,
4.01513,3.61516,3.42935,3.34212,3.31007,3.30963,3.3221,3.33336,3.33501,3.32457,3.30345,3.27411,3.23591,3.18634,3.12519,3.05509,2.9784,2.89658,2.81379,2.73592,2.66691,2.60878,2.56096,2.51962,2.47812,2.43004,2.36854,2.28539,2.17448,2.02865,1.8261,1.5116,
4.08251,3.75315,3.60442,3.60784,3.59674,3.51717,3.39072,3.22661,3.0386,2.79459,2.62566,2.55321,2.52104,2.47906,2.45336,2.46513,2.5361,2.60188,2.65791,2.74365,2.84287,2.85825,2.82551,2.735,2.61998,2.49958,2.4061,2.32171,2.18453,2.0506,1.84675,1.52575,
4.04544,3.66791,3.48822,3.38458,3.31171,3.25111,3.19501,3.14029,3.08605,3.03243,2.97997,2.92928,2.88081,2.83477,2.79108,2.74938,2.70906,2.66929,2.62911,2.58752,2.54353,2.49632,2.44523,2.38987,2.32994,2.26512,2.19468,2.11667,2.0263,1.91206,1.74683,1.47175,
3.22333,3.24522,3.22843,3.22045,3.23967,3.28307,3.33194,3.36898,3.38443,3.37884,3.35853,3.33241,3.29832,3.24778,3.17969,3.10109,3.01551,2.9205,2.82243,2.73359,2.65928,2.6031,2.5652,2.53999,2.51511,2.48284,2.43496,2.35606,2.24074,2.09263,1.89994,1.60286,
3.30663,3.40536,3.44143,3.46559,3.456,3.3996,3.30365,3.17729,3.03066,2.87181,2.74365,2.6607,2.60774,2.5682,2.54626,2.54909,2.57884,2.61653,2.65607,2.70184,2.74127,2.74416,2.71157,2.64503,2.55803,2.46336,2.37237,2.27948,2.16848,2.04307,1.87204,1.59142,
3.27386,3.33716,3.33848,3.31487,3.27917,3.23689,3.19072,3.14221,3.09243,3.04224,2.99238,2.94341,2.89572,2.8495,2.80468,2.76102,2.71804,2.67515,2.63164,2.58675,2.53978,2.49011,2.43725,2.38087,2.32077,2.25673,2.18832,2.11438,2.03181,1.93238,1.79357,1.55028,
2.63298,2.91395,3.01871,3.07158,3.14509,3.25102,3.3536,3.4262,3.45488,3.44785,3.4194,3.39869,3.37717,3.32679,3.24469,3.15406,3.06206,2.94747,2.82186,2.7167,2.63352,2.57913,2.55676,2.56004,2.55949,2.55126,2.53237,2.46316,2.33979,2.20117,2.07818,1.99989,
2.73866,3.12021,3.29035,3.35708,3.36208,3.32157,3.24701,3.14822,3.03496,2.91833,2.81643,2.73821,2.68101,2.63975,2.61437,2.60616,2.61362,2.62931,2.64801,2.66639,2.67618,2.66557,2.63157,2.57552,2.50373,2.42348,2.34051,2.25537,2.16685,2.08114,2.00692,1.96788,
2.71283,3.06838,3.21366,3.25726,3.25322,3.22654,3.18877,3.1454,3.09922,3.05174,3.00388,2.95624,2.90917,2.86281,2.81713,2.77195,2.72693,2.68163,2.63552,2.58806,2.53873,2.48708,2.43277,2.3756,2.31553,2.2527,2.1875,2.12073,2.05418,1.99207,1.94478,1.9358,
2.39462,2.75891,2.86087,2.90206,3.01809,3.22234,3.40523,3.52734,3.56104,3.53827,3.47252,3.46578,3.48488,3.4375,3.31824,3.20839,3.13119,2.98547,2.80083,2.67785,2.57897,2.52313,2.52265,2.58393,2.61154,2.63033,2.6801,2.62443,2.45409,2.29409,2.2117,2.31854,
2.52779,3.04648,3.24269,3.3103,3.31366,3.27757,3.21461,3.13362,3.04261,2.95011,2.86555,2.79468,2.73835,2.69541,2.66531,2.64754,2.64016,2.6391,2.64025,2.63953,2.6315,2.61037,2.57362,2.52175,2.45791,2.3863,2.31085,2.23461,2.16243,2.10771,2.10662,2.27319,
2.50907,3.00987,3.19053,3.24728,3.24989,3.22727,3.1924,3.15141,3.10729,3.06159,3.01517,2.96851,2.92189,2.87542,2.82908,2.78272,2.7361,2.6889,2.64074,2.59123,2.54,2.48671,2.43115,2.37323,2.31305,2.25105,2.18823,2.12686,2.0721,2.03693,2.05769,2.24813,
3.18659,2.8662,2.76379,2.65772,2.80285,3.21502,3.51765,3.71689,3.72368,3.67166,3.46664,3.50704,3.65907,3.62008,3.38238,3.23008,3.26883,3.06238,2.71812,2.61491,2.48137,2.41176,2.4268,2.64148,2.67242,2.67843,2.93327,2.90036,2.55805,2.30941,2.156,2.06256,
3.32602,3.29521,3.32364,3.32775,3.30471,3.26043,3.20025,3.12901,3.05176,2.97394,2.90096,2.83659,2.78232,2.73822,2.70391,2.67854,2.66038,2.64669,2.63434,2.61998,2.59991,2.57078,2.53079,2.47995,2.41985,2.35295,2.28196,2.20981,2.14053,2.08067,2.03864,2.01828,
3.31359,3.2715,3.29131,3.29144,3.2718,3.24024,3.20216,3.16055,3.11694,3.07217,3.02668,2.98073,2.93446,2.88791,2.84104,2.79375,2.74585,2.69713,2.64731,2.59613,2.5433,2.48861,2.4319,2.37311,2.31239,2.2502,2.18753,2.12637,2.07042,2.02587,2.00092,1.99903,
3.48553,2.75553,2.67037,2.16216,2.32057,3.31726,3.73344,4.09887,3.94515,3.95803,3.21533,3.43666,4.02427,4.00137,3.36111,3.06071,3.65166,3.2771,2.39438,2.58228,2.31985,2.21573,2.13132,2.88275,2.75822,2.47771,3.47417,3.48571,2.56832,2.22951,2.04031,1.77572,
3.48109,3.48469,3.42892,3.37233,3.317,3.2592,3.19694,3.13042,3.06149,2.99293,2.92777,2.8684,2.8161,2.77123,2.73356,2.70232,2.67611,2.65294,2.63045,2.60612,2.57738,2.54204,2.4988,2.44742,2.3886,2.32367,2.25425,2.18213,2.1092,2.03579,1.94899,1.76128,
3.47378,3.47123,3.41176,3.35538,3.30563,3.25972,3.21545,3.17166,3.12776,3.08346,3.03865,2.99327,2.9473,2.9007,2.85342,2.80536,2.75642,2.70644,2.65524,2.60265,2.54847,2.49253,2.4347,2.37491,2.3132,2.24982,2.18531,2.12068,2.05733,1.99521,1.92109,1.74706,
